"bids_name","cjv","cnr","efc","fber","fwhm_avg","fwhm_x","fwhm_y","fwhm_z","icvs_csf","icvs_gm","icvs_wm","inu_med","inu_range","qi_1","qi_2","rpve_csf","rpve_gm","rpve_wm","size_x","size_y","size_z","snr_csf","snr_gm","snr_total","snr_wm","snrd_csf","snrd_gm","snrd_total","snrd_wm","spacing_x","spacing_y","spacing_z","summary_bg_k","summary_bg_mad","summary_bg_mean","summary_bg_median","summary_bg_n","summary_bg_p05","summary_bg_p95","summary_bg_stdv","summary_csf_k","summary_csf_mad","summary_csf_mean","summary_csf_median","summary_csf_n","summary_csf_p05","summary_csf_p95","summary_csf_stdv","summary_gm_k","summary_gm_mad","summary_gm_mean","summary_gm_median","summary_gm_n","summary_gm_p05","summary_gm_p95","summary_gm_stdv","summary_wm_k","summary_wm_mad","summary_wm_mean","summary_wm_median","summary_wm_n","summary_wm_p05","summary_wm_p95","summary_wm_stdv","tpm_overlap_csf","tpm_overlap_gm","tpm_overlap_wm","wm2max"
"22_SKYRA_ND",0.345119439572634,3.75187193718156,0.510921186747138,1784.41271972656,3.08165,3.14612,3.22713,2.8717,0.17659862696637,0.450879768027791,0.372521605005839,1.35828924179077,0.243703025579453,0,0.014821413839514,31.2585694079847,13.9871489835336,20.2333884620957,176,240,256,3.02801194931004,9.45528653119,10.8495680944527,20.0654058028581,33.2913747167746,57.3521797054528,58.6396091532046,85.2752730373865,1,1,1,8.68970131083478,7.68243312835693,9.50796031951904,5.2156138420105,2595679,0,25.9325582504272,8.60945701599121,9.06303530662581,126.735343933105,371.491912841797,390.390106201172,4861,173.923309326172,548.849182128906,128.912948608398,0.14177426111036,67.8733901977539,674.743347167969,672.538269042969,17729,560.406494140625,797.844604492187,71.1262741088867,0.920392979602719,45.1322250366211,997.940734863281,999.977416992188,166043,912.512872314453,1075.30699462891,49.8357429504395,0.226483464241028,0.52547025680542,0.573835253715515,0.443699990859399
"22_VERIO_D",0.347350931591573,3.72434758681265,0.501603504672808,2717.32104492188,3.11340333333333,3.13626,3.28785,2.9161,0.18228238225124,0.441847696634846,0.375869921113913,1.65363228321075,0.373961663246155,0,0.0196240189953755,31.3561377844352,14.4603414470335,20.6170047549659,176,240,256,3.07039798366675,9.09597693624715,10.8547853965045,20.3979812695995,41.8671811708185,75.1072789515511,76.3884979420004,112.191033703632,1,1,1,5.59706750922928,5.83939695358276,8.88663291931152,7.86569261550903,2517181,0,23.5885467529297,7.54381990432739,0.145179170401574,131.036651611328,356.793365478516,373.172821044922,4645,164.252279663086,532.248474121094,121.525825500488,0.274993260347532,69.3090286254883,670.068908691406,669.450256347656,15237,548.881433105469,795.178002929688,73.5960845947266,0.725091869271694,45.5032806396484,999.055725097656,999.987182617188,160226,917.36164855957,1077.4404296875,49.0236778259277,0.225692689418793,0.520590126514435,0.575665295124054,0.442204359232742
"23_SKYRA_D",0.477498685332279,2.75466182192046,0.617161768340763,1311.7822265625,3.33193,3.39677,3.47408,3.12494,0.20814108145471,0.400035620841585,0.391823297703705,1.42362928390503,0.419175338745117,0,0.0202615725018616,24.1708111375231,13.192826950395,17.1744919041829,176,240,256,3.31541674702558,8.30901546395497,9.94238345863909,18.2027181649367,31.5036875026636,50.95175123417,51.267767257861,71.3478630367494,1,1,1,5172.15980662316,9.18232822418213,12.1568870544434,12.4192562103271,2182351,0,31.1017818450928,19.1057739257812,8.60594032061939,103.565658569336,414.851196289062,441.552642822266,9851,171.231826782227,579.703887939453,133.174880981445,-0.0672746910805326,85.6481475830078,715.143249511719,714.134826660156,20102,575.802105712891,861.313485717773,85.9448471069336,0.677605779861417,50.8543701171875,999.930603027344,1000.00476074219,223592,909.787002563477,1089.42218017578,54.9369888305664,0.210005670785904,0.497851878404617,0.566090524196625,0.48307718717413
"23_SKYRA_ND",0.477084809818478,2.75705473214764,0.600650784534355,1482.83032226562,3.15771666666667,3.26062,3.24683,2.9657,0.192454824559643,0.412566130627787,0.39497904481257,1.45003199577332,0.408915686607361,0,0.0126832149394108,25.3797253868108,12.8377933692674,16.7101633613947,176,240,256,3.0465345877889,7.7783854532181,9.37371743045657,17.2962322503627,31.6130695770487,51.6953348704428,52.321386723121,73.6557557218715,1,1,1,4347.24459468814,8.89462947845459,11.3010129928589,6.02304840087891,2304354,0,30.2141120910645,14.508749961853,10.4869607897804,122.721572875977,406.109283447266,429.203063964844,9576,166.080123901367,588.864669799805,140.875030517578,-0.0231564958027421,88.4018783569336,704.192260742188,701.855163574219,19555,559.862939453125,860.452935791016,90.2291641235352,0.65476808069731,53.841609954834,1000.20422363281,1000.00653076172,228325,905.949047851562,1094.81721191406,57.8163108825684,0.212192088365555,0.501273393630981,0.561499178409576,0.471719603054784
"23_VERIO_D",0.397829420239735,3.20424685760042,0.542901758161595,3571.16674804688,3.26623,3.32529,3.4215,3.0519,0.187396146639888,0.412197536814442,0.40040631654567,1.41292595863342,0.403508079051971,0,0.0124421839652292,25.8450062802713,12.8421825582952,16.5902228412686,176,240,256,3.18614518860937,8.42013797015486,10.6072970662639,20.2156080400274,52.8930417874058,81.4700117947752,84.1605600902054,118.118626688435,1,1,1,5988.36244577949,5.54641580581665,8.2355842590332,7.47736787796021,3267212,0,22.4077852249145,14.8193464279175,1.22066571339897,127.266525268555,412.227722167969,447.795013427734,7478,169.705804443359,596.345352172852,140.535049438477,0.255332096709799,77.8967514038086,692.832580566406,689.72900390625,19944,562.737509155273,836.686273193359,81.9121627807617,0.770593942822265,45.537353515625,998.274108886719,999.997924804688,221749,914.5533203125,1075.76166992187,49.4665145874023,0.21616043150425,0.505972504615784,0.564755916595459,0.493773928388019
"24_SKYRA_D",0.378001778346283,3.47280917572683,0.579152451952771,3626.36791992188,3.28958,3.24614,3.48425,3.13835,0.205416442347098,0.45263419990621,0.341949357746693,1.33887362480164,0.370580172538757,0,0.0327630455670007,24.040162209056,11.9381509175906,18.2782288061584,176,240,256,1.18335694728123,9.71019220595794,9.55242490490193,17.7637255614666,28.7738229794441,56.8519728610914,56.1826560780593,82.9221723936424,1,1,1,4.61760294466449,7.90078544616699,8.61596202850342,5.37999629974365,2390085,0,21.4444313049316,6.44127511978149,28.2665385456386,152.751052856445,390.961059570312,347.005310058594,12067,166.620252990723,585.858020019531,293.225921630859,0.0647525729969494,69.9493865966797,686.388366699219,685.620971679688,27382,571.055990600586,804.253948974609,70.6070938110352,1.09868423524025,48.894474029541,995.009948730469,1000.02124023438,171050,891.580953979492,1077.28253173828,56.2955284118652,0.211386129260063,0.500633716583252,0.521300852298737,0.497749673038817
"24_SKYRA_ND",0.382778114541478,3.43706186887636,0.567511428375783,3882.08129882812,3.09583666666667,3.0749,3.22268,2.98993,0.193276367647811,0.464075474128934,0.342648158223255,1.35993182659149,0.34898829460144,0,0.0196835450593527,24.718907398447,11.4447890272235,17.65989000051,176,240,256,0.814401457711133,9.19439181398457,9.11359912478421,17.3320041026569,28.3311174126982,57.6638604309535,57.0445458610329,85.138659739447,1,1,1,5.10357853471345,7.69498014450073,8.37024974822998,5.20096826553345,2524551,0,21.0667009353638,7.76625776290894,17.9484610106945,150.177383422852,424.600189208984,332.766418457031,11355,164.053755187988,1257.5775390625,408.584442138672,0.0341705381764728,72.5249862670898,678.336181640625,677.297546386719,29539,556.960931396484,800.936431884766,73.662956237793,0.985059374315513,51.0007400512695,995.145202636719,1000.00598144531,173267,889.551739501953,1079.82067871094,57.6969108581543,0.21033975481987,0.494952112436295,0.514352142810822,0.502878031273969
"24_VERIO_D",0.361129666487086,3.51818024518251,0.539786503365182,2382.8203125,3.05920666666667,3.08235,3.22027,2.875,0.184952687161729,0.45547339479193,0.359573918046341,1.51282453536987,0.369797229766846,0,0.0278278991109132,27.1496026547016,12.346945748789,18.1304942457316,176,240,256,1.30158985442829,8.62650106321153,8.97487138111173,16.9965232256954,38.7817552781719,89.8364838244543,88.4157379708145,136.628974809817,1,1,1,6466.80765443604,4.79503631591797,7.64564371109009,6.45213174819946,2622959,0,19.6434970855713,14.3241214752197,32.0968667964309,134.380462646484,327.552429199219,283.849182128906,8676,137.943412780762,556.920837402344,218.066253662109,0.140790359819744,73.0106506347656,656.933959960938,657.526000976562,18303,528.359796142578,784.454772949219,76.2195510864258,1.04269182386726,50.669361114502,993.259521484375,1000.00689697266,164077,881.077575683594,1076.8919921875,58.8357887268066,0.217258661985397,0.502079725265503,0.519932627677917,0.507559348447046
"25_SKYRA_D",0.367072971996642,3.56389160690153,0.540507606415555,3779.8408203125,3.24640666666667,3.21219,3.47382,3.05321,0.18787211046098,0.441889499541017,0.370238389998003,1.41444492340088,0.300909078121185,0,0.0123382691125066,27.9831022857932,13.2750199751586,18.9252726699553,176,240,256,2.6894556277521,10.0834746530093,11.1085610697054,20.5527529283546,29.8010105428725,59.3129519861714,58.0475835737696,85.0287881922648,1,1,1,14.8363156986207,7.70486974716187,8.5035982131958,5.23817539215088,2602010,0,20.9759093284607,6.97718954086304,19.6565532742986,144.150177001953,348.42529296875,350.481079101562,9074,167.278020477295,531.420126342774,130.309555053711,0.0681988635020141,67.9116744995117,698.848205566406,697.5625,18327,586.239947509766,815.670043945312,69.1768951416016,1.01375513971017,43.1045989990234,997.051452636719,999.9990234375,177536,910.725509643555,1071.02777099609,48.6550979614258,0.228430241346359,0.521681904792786,0.568308234214783,0.453661118528977
"25_SKYRA_ND",0.378125138942481,3.4416347414876,0.528946735460629,3805.30102539062,3.10757333333333,3.10942,3.29267,2.92063,0.180685695006679,0.447461146070265,0.371853158923056,1.3645966053009,0.287067246437072,0,0.0169827973317845,28.7652252884587,13.0645344544935,18.5665237163848,176,240,256,2.30457806409723,9.42847633471161,10.5513263319678,19.9209245970946,28.2738927555174,57.4991831861163,56.268169603746,83.0314328696042,1,1,1,58.6584763554469,7.89015769958496,8.46228218078613,5.33342790603638,2716585,0,21.5016803741455,8.29817199707031,25.5876151651115,149.52067565918,349.011535644531,340.517608642578,9335,167.281997680664,543.006713867187,147.749114990234,0.0509298764194117,71.2574768066406,694.133178710938,692.493408203125,16280,572.966635131836,818.475701904297,73.4447555541992,0.924116444780434,45.0154495239258,997.204040527344,999.991943359375,180036,908.776458740234,1073.767578125,50.1979293823242,0.232224375009537,0.523943364620209,0.568904459476471,0.444613295857095
"25_VERIO_D",0.363267606256227,3.47617885155138,0.503948143376212,3389.37231445312,3.11965666666667,3.12852,3.30902,2.92143,0.182606489088245,0.439130477593004,0.378263033318752,1.48960506916046,0.349612116813659,0,0.0179806783165846,28.9259229320421,13.334606469616,18.5112027804055,176,240,256,2.51604386789267,8.90985070867521,10.448986312466,19.92106436083,40.6112855336023,85.190167174975,83.6776315142708,125.231441834235,1,1,1,9245.15900737421,5.23130750656128,8.28174591064453,7.04391860961914,3028742,0,21.2653151512146,10.5672922134399,3.55405431454408,151.393096923828,329.131988525391,324.283813476562,8388,150.539599609375,531.895452880859,128.878707885742,0.406122818773836,70.3962783813477,680.456665039062,680.249145507812,12698,553.905587768555,810.333999633789,76.3449783325195,0.841264299770514,45.7520866394043,998.098754882812,999.981384277344,171901,912.06591796875,1076.13439941406,50.1970405578613,0.229834854602814,0.519607722759247,0.567956924438477,0.445831255908267
"26_SKYRA_D",0.356175472488288,3.55871860117243,0.550347141041241,4114.00146484375,3.30065333333333,3.38265,3.46292,3.05639,0.194890851642135,0.421618666058085,0.383490482299779,1.35851621627808,0.297417587041855,0.0988624653384221,0.0361360815513246,27.1176699510003,13.7277729957708,18.5008406311359,176,240,256,3.44012640929855,10.2693331223602,11.4785629125454,20.7262292059774,254.711521287238,433.571880557653,435.957109397571,619.587926347823,1,1,1,12953.4018533675,0.0573768615722656,6.81227159500122,5.13710069656372,1736441,0,15.4832172393799,12.0951128005981,10.7818475146692,109.647048950195,390.280090332031,411.099243164062,10256,184.314929962158,551.760330200195,119.495376586914,0.301476196921827,63.4698371887207,701.184997558594,699.776245117188,13958,590.116928100586,817.623635864258,68.1398849487305,0.938187465038787,43.4633483886719,997.036010742188,1000.00238037109,196906,911.441619873047,1069.92999267578,48.2480354309082,0.214851453900337,0.505397140979767,0.569026231765747,0.44311124092696
"26_SKYRA_ND",0.370432851739836,3.42299660352235,0.538605735986893,4097.4794921875,3.13695,3.2424,3.2509,2.91755,0.188511030422542,0.426873614775048,0.384615354802409,1.33788967132568,0.279728776216507,0,0.0256869688033586,27.8044249094116,13.5778504504092,18.3722984333989,176,240,256,3.58113985224031,9.96814378070179,11.2354728675603,20.1571349697388,34.7186902454167,58.4530317186067,58.8083485548321,83.2533237004727,1,1,1,11613.2734374405,7.86916160583496,7.96382236480713,5.31564426422119,2560809,0,21.2434520721436,12.3118047714233,0.991416107164401,109.517517089844,399.482147216797,417.023071289062,10243,192.911306762695,566.884075927734,116.444129943848,0.381548059641752,65.2364044189453,703.345397949219,702.107788085938,13110,589.13186340332,823.862411499023,70.4324722290039,0.794020408114549,45.1112327575684,997.374084472656,999.996154785156,198249,910.304357910156,1073.70759277344,49.6099090576172,0.214240536093712,0.503462672233582,0.566885411739349,0.425823265618533
"26_VERIO_D",0.356165137646161,3.65378081882384,0.516079772798601,1793.37744140625,3.22513,3.32191,3.36913,2.98435,0.193983340542445,0.420660394894204,0.385356264563351,1.57814943790436,0.363849711418152,0,0.0233503028259603,27.5415229708092,13.7787016280655,18.3389536431072,176,240,256,2.77037045664582,9.42392297367262,10.8408190824794,20.3281638171198,38.7130164445617,79.2653158346021,78.1909709468622,116.594580561423,1,1,1,3.62671032860699,5.61877250671387,9.14261531829834,7.56173133850098,2615782,0,22.7019576072693,7.38290119171143,10.0521268663237,135.755889892578,331.828796386719,332.021911621094,13622,157.951622009277,515.918142700195,119.843078613281,0.384824472236372,68.3922653198242,679.381591796875,679.818420410156,13709,559.124426269531,799.352014160156,72.1348876953125,0.654259212952337,45.6354904174805,997.763549804688,999.972595214844,195222,912.344885253906,1073.857421875,49.1913604736328,0.230971142649651,0.506069123744965,0.571211457252502,0.445084513485673
"27_SKYRA_D",0.332032291488603,3.89391745585068,0.537655828340214,2495.6162109375,3.29253,3.32098,3.49155,3.06506,0.17962167299152,0.448729851468353,0.371648475540128,1.43878054618835,0.363266742229462,0,0.0110942810888927,29.9268703217572,13.4887285227711,19.2383082706767,176,240,256,1.41534888108105,10.6696623784247,10.9517594041926,20.770266953072,33.7540737938167,67.0466023925939,66.1717153688596,97.7144699201683,1,1,1,378.551519416393,6.70457363128662,7.59969854354858,4.55884170532227,2614596,0,18.3965067863464,6.57191896438599,40.8788771030382,164.081130981445,372.288024902344,345.434448242188,6583,165.950961303711,565.333612060547,244.044570922852,0.176175911723834,61.7633590698242,688.142578125,686.1455078125,13607,583.274481201172,798.274523925781,64.3057174682617,1.29935563760485,42.4451904296875,997.113647460938,999.996154785156,175559,912.739642333984,1069.40687255859,48.1454238891602,0.218670770525932,0.51798689365387,0.568488419055939,0.438485312099559
"27_SKYRA_ND",0.326793735891163,3.9090458702633,0.52585032927854,5395.73095703125,3.15798,3.21621,3.33166,2.92607,0.170584855045539,0.457740342753078,0.371674802201383,1.40570521354675,0.342343628406525,0,0.0101367523311212,31.2381436915107,13.2697859829587,18.9225055994591,176,240,256,1.19687826859525,10.5603357744638,10.6232906863237,20.1126580159119,29.6465052339541,64.8947814951212,63.304429860169,95.3720028514317,1,1,1,28.3632893409189,6.86919641494751,7.67440319061279,4.63988208770752,2738197,0,23.0816463470459,7.71261787414551,41.6018414660769,150.869445800781,360.464111328125,310.847747802734,6659,162.035865783691,568.4291015625,259.695922851562,0.323786277801341,59.8749046325684,682.022033691406,680.430847167969,15321,576.376586914062,792.94580078125,64.4305877685547,1.07350149316159,44.5546226501465,996.834655761719,999.98876953125,177941,909.593139648438,1071.63098144531,49.7192344665527,0.219345539808273,0.519122660160065,0.565400540828705,0.425356400335033
"27_VERIO_D",0.324926122605955,3.97769033682656,0.509900009789705,3579.09716796875,3.12429333333333,3.19194,3.29285,2.88809,0.168097885987261,0.451207907097218,0.380694206915522,1.48626005649567,0.358234047889709,0,0.0113382228807228,32.0549641000248,13.5274717339667,18.7696408794418,176,240,256,1.32535002758467,10.0200774275452,10.4498654271215,20.0041688262348,42.6578360758622,81.9024443502781,82.4193147024236,122.697663681131,1,1,1,179.178394447003,5.33936214447021,7.7008228302002,7.19702911376953,2850904,0,21.5841636657715,7.09751844406128,32.5892512239339,158.3125,371.355041503906,347.661407470703,6535,152.120207214355,580.867199707031,262.296600341797,0.363469867890061,62.41552734375,669.423645019531,667.505004882812,12924,562.747378540039,785.543496704102,66.6141738891602,0.87537304411289,45.6162605285645,998.2412109375,999.986083984375,176487,912.710559082031,1075.96162109375,49.9887428283691,0.219892024993896,0.516790091991425,0.569427132606506,0.446035852893126
"28_SKYRA_D",0.335902418979204,3.88019805042645,0.560427348149942,1892.53955078125,3.29907666666667,3.34139,3.47334,3.0825,0.170552302210202,0.456426991530546,0.373020706259252,1.39636206626892,0.329017943143844,0,0.0423081122565885,27.2268199739188,11.7423156753612,16.7618794912937,176,240,256,1.58422556775994,9.75243213105167,10.5585974533048,20.3391346611028,26.9613379433613,57.8428646395692,57.0043370996893,86.2088087161374,1,1,1,30.9299515995009,7.59929513931274,8.31447982788086,5.16819000244141,2116151,0,20.618278503418,6.35479259490967,48.0479506707342,152.034301757812,341.408020019531,312.739715576172,9368,159.543093109131,522.705020141601,197.398040771484,0.139121855846346,65.6521148681641,673.940368652344,670.951904296875,28669,566.2029296875,793.600207519531,68.7972183227539,0.887484777993607,44.8707084655762,997.815185546875,999.984436035156,207919,913.227850341797,1073.94381103516,49.1654167175293,0.229330778121948,0.525749862194061,0.56638377904892,0.449564648083126
"28_SKYRA_ND",0.346093908954197,3.71089527125438,0.546502261657279,1918.6435546875,3.14051666666667,3.19577,3.28675,2.93903,0.16569696602033,0.456922786641579,0.377380247338091,1.35262894630432,0.330220729112625,0,0.0273699658537689,27.9785509860447,11.6972434388227,16.6460047240287,176,240,256,1.90507639333859,9.35898826379184,10.2790562594139,19.5731041211112,31.3129206697444,56.8095928770755,57.5612412665022,84.5612102526868,1,1,1,22.3921634306702,7.74745082855225,8.1184720993042,5.2316632270813,2232946,0,21.0085501670837,7.64535188674927,52.1059212075963,152.047714233398,367.085296630859,370.297424316406,8165,162.79977722168,542.882592773437,194.362152099609,0.240536083422565,66.5966186523438,674.59619140625,671.813598632812,23738,560.710452270508,801.281024169922,71.7812042236328,0.791226394119791,46.9853439331055,997.963684082031,999.99609375,208918,910.463497924805,1077.59911499023,51.0901947021484,0.21512271463871,0.517563045024872,0.561126410961151,0.433030363569569
"28_VERIO_D",0.324750359166874,3.96647452944564,0.511805417294543,3171.96508789062,3.19660333333333,3.26324,3.34945,2.97712,0.169965016040146,0.447021029232844,0.38301395472701,1.45938110351562,0.406957095861435,0,0.0149471045303405,27.5440329640707,11.901741763214,16.5392620070586,176,240,256,1.74416544940273,9.46488592006608,10.2254804141814,19.4673898730754,39.6819197001554,75.7708843161273,77.0929062550512,115.825914748871,1,1,1,9124.8174470413,5.65617513656616,8.27994346618652,7.62412691116333,3061523,0,22.6525075912475,13.6334667205811,39.9996323241015,146.443389892578,348.145751953125,342.597198486328,7917,154.863531494141,521.513415527344,196.412307739258,0.372466769060767,64.9223937988281,654.93896484375,654.17431640625,22522,541.63473815918,770.929797363281,69.114387512207,0.842022773508469,47.3822822570801,997.965087890625,999.992797851562,203293,910.56591796875,1077.93142089844,51.3674583435059,0.222911089658737,0.518189430236816,0.564843714237213,0.445221729960103
"29_SKYRA_D",0.360614929488581,3.66558433837261,0.511917867722468,5053.99169921875,3.27681666666667,3.28384,3.48582,3.06079,0.19651230765372,0.423949813627207,0.379537878719073,1.42735600471497,0.302957892417908,0.0856193008711047,0.0526449300719758,26.4638282545196,13.385349211151,18.4557567932753,176,240,256,3.12375117180815,9.55055917347585,11.835742399635,22.832916853621,237.931695427532,436.453944561074,435.666834726488,632.614864190859,1,1,1,580.436606288335,0.0355798751115799,5.48361587524414,4.59665060043335,1910823,0,13.7687775611877,4.42600393295288,5.56925243411074,105.731689453125,366.005126953125,376.100738525391,10608,170.805738830566,544.017947387695,120.394676208496,-0.0609218934684401,72.1156921386719,690.38037109375,689.906616210938,16410,571.273770141602,809.935925292969,72.2350997924805,0.960446295157165,39.7013702392578,997.793090820312,999.979919433594,191394,921.827502441406,1064.58117675781,43.7954254150391,0.216436833143234,0.507226824760437,0.559980809688568,0.459038719340909
"29_SKYRA_ND",0.365666845837208,3.51082428400719,0.500747511414782,5093.55029296875,3.11367666666667,3.14525,3.29601,2.89977,0.18784410819244,0.429820279817777,0.382335611989783,1.32783901691437,0.262027859687805,0,0.0402339573981512,27.3899790698862,13.2341321331901,18.3013607214054,176,240,256,3.18121877500354,8.96575067949725,11.5323600710929,22.4501107587778,35.3516406918594,65.8351135842362,65.6332542319539,95.7130084197661,1,1,1,63.052168041695,6.84460926055908,6.42989492416382,4.62684679031372,2740163,0,18.4328268051147,6.02470445632935,0.614758788830984,108.277519226074,359.191497802734,369.340148925781,10297,167.671917724609,538.220178222656,116.094566345215,0.0716995038437687,73.3835144042969,688.409729003906,687.819580078125,14038,561.978091430664,817.503930664062,76.7136077880859,0.853888773855786,40.7603378295898,997.952209472656,999.97216796875,192822,921.387103271484,1066.57880249023,44.5418548583984,0.212470188736916,0.501794219017029,0.550738215446472,0.450805191262691
"29_VERIO_D",0.355413164217809,3.56674521955409,0.482053399035491,4034.32934570312,3.08016666666667,3.11745,3.2503,2.87275,0.191454975764059,0.423035461304963,0.385509562930979,1.48210096359253,0.30590580701828,0,0.0231986143086884,27.6612818438101,13.5182125855447,18.1863942976474,176,240,256,2.66155026042941,8.79266253049422,11.2141289775579,22.18817414175,46.4215194128739,89.9556611027298,89.5858785255557,132.380455061064,1,1,1,10094.6756706678,4.94882345199585,8.12732601165771,6.6603045463562,3048404,0,19.9950746536255,8.36103248596191,29.2297144304987,121.880142211914,341.756317138672,350.662719726562,9936,151.055297851562,520.48291015625,131.744674682617,0.239399012843599,72.7304000854492,677.175842285156,679.514526367188,10822,543.186419677734,803.291455078125,77.2784271240234,0.943413778832204,41.1695404052734,998.676330566406,999.986450195312,185836,922.589126586914,1069.24075317383,45.0683212280273,0.217114716768265,0.499459862709045,0.554713606834412,0.483167995653571
"30_SKYRA_D",0.37737856708361,3.40968072823439,0.577934573136791,1655.1220703125,3.35177666666667,3.39721,3.48252,3.1756,0.176863316787298,0.43690712386789,0.386229559344813,1.44610893726349,0.365485334396362,0,0.0387195923100404,27.4026214407712,12.6500066409252,17.1545811975908,176,240,256,1.83468102879338,9.60925805741119,10.823312840354,21.0259994348574,28.2726513212853,57.1538977389784,55.6297458023169,81.462688346687,1,1,1,12671.4909070483,8.04220962524414,9.50100994110107,10.9000177383423,2013270,0,21.8923740386963,8.16070079803467,49.776700181035,168.858917236328,360.391632080078,347.064514160156,7996,162.317901611328,570.240814208984,189.157028198242,0.170454580861533,69.7499008178711,704.564025878906,701.599914550781,25395,588.415747070312,831.945843505859,73.011474609375,0.899252640494249,42.8619918823242,998.283935546875,1000.00555419922,221756,917.065582275391,1072.77011108398,47.5603218078613,0.220076769590378,0.516353845596313,0.570422291755676,0.459650938568748
"30_SKYRA_ND",0.403511025857075,3.16579124949058,0.563337700302965,1659.80212402344,3.18379666666667,3.26449,3.26955,3.01735,0.167319601223913,0.442442375556203,0.390238023219884,1.45323145389557,0.386613583564758,0,0.023768099554268,28.7073781689181,12.5076310784062,16.9162869254102,176,240,256,1.67468351792987,8.90430919535367,10.0865344449543,19.6806106215794,26.621110374403,54.2368743902615,52.7276244885909,77.3248887011083,1,1,1,9360.38451771899,8.472580909729,9.58384895324707,5.73443269729614,2145591,0,22.9294500350952,10.4331111907959,51.6850550888542,178.598083496094,365.330413818359,344.278717041016,6389,160.026763916016,594.944055175781,205.562286376953,0.238018492660709,73.754035949707,705.178100585938,701.420837402344,23305,580.317163085938,844.737744140625,78.7714996337891,0.716824738893588,46.7290267944336,998.53515625,1000.00762939453,225440,912.502185058594,1078.84836425781,50.8117065429688,0.215702950954437,0.512859284877777,0.566158652305603,0.436341733473435
"30_VERIO_D",0.359191234059435,3.64515885676623,0.521516587829957,3256.74487304688,3.28746333333333,3.33568,3.41731,3.1094,0.174875054349741,0.43218294234628,0.392942003303979,1.53663372993469,0.409173130989074,0,0.0205379904803623,27.7332771749944,12.6969787177799,16.830005326482,176,240,256,1.78411313112459,9.3646467063048,10.4683100311884,20.2561702561357,33.1673462652852,77.4986934757053,74.9819220776018,114.279726491815,1,1,1,10123.0539801859,5.7327184677124,8.72214984893799,7.72064018249512,3095454,0,23.1128750801086,10.7296190261841,44.9553703578786,120.893028259277,322.575531005859,290.228210449219,8726,153.786891937256,551.53825378418,162.664337158203,0.141957480759785,70.4388122558594,678.0673828125,678.146118164062,20453,558.257592773438,797.232922363281,72.4137878417969,0.813059450075116,45.1667022705078,998.525695800781,999.99560546875,219078,915.237023925781,1076.26491699219,49.3673439025879,0.226913407444954,0.511916518211365,0.567851603031158,0.479557722631005
"31_SKYRA_D",0.413694218205592,3.09498547674856,0.587876694148457,1828.04528808594,3.19038333333333,3.20016,3.36882,3.00217,0.210560037171236,0.400076548915465,0.3893634139133,1.40037870407104,0.333232760429382,0,0.0360995241073217,22.2014163543371,12.2000939080045,15.6100629296353,176,240,256,3.4115069601315,9.464257388774,11.4295508755205,21.4128882776561,38.6674296143342,60.5910407486256,61.0714730459782,83.9559487749746,1,1,1,15375.4070116192,7.80341720581055,8.95346260070801,5.30029487609863,1950227,0,21.13037109375,9.49405956268311,68.7129331554357,73.7959747314453,451.023590087891,460.572937011719,14574,246.10080871582,582.057662963867,135.001083374023,0.0445055048779537,72.6856079101562,724.384887695312,721.7080078125,12764,600.084854125977,858.020892333984,76.2531814575195,0.882174973334337,42.4465484619141,999.694030761719,1000.01055908203,246151,922.804718017578,1075.08624267578,46.701244354248,0.190893009305,0.484638661146164,0.583599388599396,0.433764310971008
"31_SKYRA_ND",0.401225782724841,3.13597784885211,0.574599684774146,2059.55249023438,3.04930666666667,3.08785,3.18868,2.87139,0.202390162134989,0.408567477554335,0.389042360310676,1.32462155818939,0.289303398132324,0,0.0343477185851196,22.7622758976296,11.8913588704009,15.3530326394059,176,240,256,2.64794586022016,9.27243776981474,10.8788690486728,20.7162235159836,37.0513466351784,62.8754864831819,62.7668304110007,88.3736581146417,1,1,1,8948.83487008404,7.41322326660156,8.32098197937012,5.01042127609253,2065242,0,20.1756361961365,15.7446851730347,37.4594013517048,113.502502441406,397.307891845703,419.256072998047,18444,175.419874572754,563.695364379883,158.328277587891,0.300351462752834,71.4208679199219,713.762145996094,711.47021484375,11834,589.652084350586,848.078524780273,76.7263336181641,0.764396992053531,44.3430557250977,999.417053222656,999.995849609375,250146,919.3662109375,1076.96469116211,48.2710494995117,0.215967804193497,0.489604234695435,0.582703351974487,0.425893080857581
"31_VERIO_D",0.416731021388826,3.00955077887191,0.536357443089077,3462.49194335938,3.14129333333333,3.16001,3.30931,2.95456,0.209728794691678,0.396920020014615,0.393351185293707,1.4998791217804,0.372432708740234,0,0.029074125717664,22.2635970314489,12.0875112994735,15.2900478887239,176,240,256,3.41279343394166,8.84374172760539,10.9473626323312,20.5855527354465,54.7799271864106,85.608058364044,86.7306183586457,119.803869525483,1,1,1,12008.1171630603,5.46845722198486,9.30013275146484,7.35591697692871,2999369,0,25.6491119384766,10.3538026809692,38.6514756220067,86.6614685058594,448.031555175781,457.250885009766,11091,240.401779174805,590.855773925781,133.975372314453,0.431306921641634,73.0320053100586,717.387939453125,714.574890136719,12376,587.169464111328,858.751907348633,80.7967987060547,0.540514762939653,45.9172821044922,999.646179199219,1000.00909423828,239242,919.523229980469,1078.53132324219,48.5780982971191,0.19178931415081,0.483768820762634,0.582227230072021,0.41991681323465
